"","revenue_category","subcategory","category","fiscal_year","Categorical.Citywide.Rev","FY_CPI","Adjusted.Categorical.Citywide.Rev"
"909","State Grants and Contracts--Categorical","General Debt Service Fund","General Debt Service Fund",2012,219921000,226.596,300451746
"910","Non-Governmental Grants","General Government","General Government",2012,455264000,226.596,621972726
"911","Non-Governmental Grants","Public Safety and Judicial","Public Safety and Judicial",2012,314376000,226.596,429494310
"912","Non-Governmental Grants","Education","Education",2012,80973000,226.596,110623721
"913","Non-Governmental Grants","Social Services","Social Services",2012,6000,226.596,8197
"914","Non-Governmental Grants","Environmental Protection","Environmental Protection",2012,24667000,226.596,33699570
"915","Non-Governmental Grants","Transportation Services","Transportation Services",2012,1256000,226.596,1715923
"916","Non-Governmental Grants","Parks, Recreation and Cultural Activities","Parks, Recreation and Cultural Activities",2012,11900000,226.596,16257546
"917","Non-Governmental Grants","Housing","Housing",2012,31079000,226.596,42459519
"918","Non-Governmental Grants","Health","Health",2012,9588000,226.596,13098937
"919","Non-Governmental Grants","Libraries","Libraries",2012,0,226.596,0
"920","Non-Governmental Grants","City University","City University",2012,9605000,226.596,13122162
"921","Provision for Disallowances Federal, State and Other Aid","Provision for Disallowances Federal, State and Other Aid","Provision for Disallowances Federal, State and Other Aid",2012,166018000,226.596,226810527
"922","Unrestricted Federal and State Aid","Intergovernmental Aid","Intergovernmental Aid",2012,2.5e+07,226.596,34154508
"923","Charges for Services","General Government Charges","General Government Charges",2012,850005000,226.596,1161260119
"924","Charges for Services","Water and Sewer","Water and Sewer",2012,1373038000,226.596,1875817520
"925","Charges for Services","Housing","Housing",2012,24201000,226.596,33062930
"926","Charges for Services","Rental Income","Rental Income",2012,291225000,226.596,397865869
"927","Investment Income","Investment Income","Investment Income",2012,16221000,226.596,22160811
"928","Licenses, Permits, Privileges and Franchises","Licenses","Licenses",2012,64116000,226.596,87594019
"929","Licenses, Permits, Privileges and Franchises","Permits","Permits",2012,190358000,226.596,260063357
"930","Licenses, Permits, Privileges and Franchises","Privileges and Franchises","Privileges and Franchises",2012,328780000,226.596,449172772
"931","Fines and Forfeitures","Fines","Fines",2012,854677000,226.596,1167642913
"932","Fines and Forfeitures","Forfeitures","Forfeitures",2012,3885000,226.596,5307611
"933","Miscellaneous","Miscellaneous","Miscellaneous",2012,1133029000,226.596,1547921943
"934","Pollution Remediation-Bond Sales","Pollution Remediation-Bond Sales","Pollution Remediation-Bond Sales",2012,201830000,226.596,275736178
"935","Transfer from General Debt Service Fund","Transfer from General Debt Service Fund","Transfer from General Debt Service Fund",2012,88133000,226.596,120405572
"936","Transfer from Nonmajor Debt Service Fund","Transfer from Nonmajor Debt Service Fund","Transfer from Nonmajor Debt Service Fund",2012,209446000,226.596,286141007
"937","Taxes","Real Estate Taxes","Real Estate Taxes",2011,17086484000,221.237,23908658761
"938","Taxes","Sales and Use Taxes","General Sales",2011,5610243000,221.237,7850262550
"939","Taxes","Sales and Use Taxes","Cigarette",2011,69795000,221.237,97662271
"940","Taxes","Sales and Use Taxes","Commercial Motor Vehicle",2011,47720000,221.237,66773316
"941","Taxes","Sales and Use Taxes","Mortgage",2011,434418000,221.237,607869455
"942","Taxes","Sales and Use Taxes","Stock Transfer",2011,0,221.237,0
"943","Taxes","Sales and Use Taxes","Auto Use",2011,28039000,221.237,39234221
"944","Taxes","Sales and Use Taxes","Other",2011,0,221.237,0
"945","Taxes","Personal Income Taxes","Personal Income Taxes",2011,8165972000,221.237,11426425589
"946","Taxes","Income Taxes, Other","General Corporation",2011,2898760000,221.237,4056157116
"947","Taxes","Income Taxes, Other","Financial Corporation",2011,1519450000,221.237,2126125630
"948","Taxes","Income Taxes, Other","Unincorporated Business",2011,1733426000,221.237,2425536507
"949","Taxes","Income Taxes, Other","Pass-through Entity Tax",2011,0,221.237,0
"950","Taxes","Income Taxes, Other","Personal Income- (Non-Resident City Employees)",2011,120192000,221.237,168181442
"951","Taxes","Income Taxes, Other","Utility",2011,433471000,221.237,606544344
"952","Taxes","Other Taxes","Payments in Lieu of Taxes",2011,276082000,221.237,386314137
"953","Taxes","Other Taxes","Hotel Room Occupancy",2011,431980000,221.237,604458027
"954","Taxes","Other Taxes","Commercial Rents",2011,630670000,221.237,882479615
"955","Taxes","Other Taxes","Horse Race Admissions",2011,20000,221.237,27985
"956","Taxes","Other Taxes","Conveyance of Real Property",2011,798977000,221.237,1117987086
"957","Taxes","Other Taxes","Beer and Liquor Excise",2011,23617000,221.237,33046635
"958","Taxes","Other Taxes","Taxi Medallion Transfer",2011,11009000,221.237,15404598
"959","Taxes","Other Taxes","Off-Track Betting Surtax",2011,1272000,221.237,1779875
"960","Taxes","Other Taxes","Surcharge on Liquor Licenses",2011,5487000,221.237,7677812
"961","Taxes","Other Taxes","Coin-operated Amusement Devices",2011,0,221.237,0
"962","Taxes","Other Taxes","Refunds of Other Taxes",2011,-23366000,221.237,-32695417
"963","Taxes","Other Taxes","Other",2011,0,221.237,0
"964","Taxes","Penalties and Interest on Delinquent Taxes","Penalties and Interest on Real Estate Taxes",2011,46857000,221.237,65565743
"965","Taxes","Penalties and Interest on Delinquent Taxes","Refunds--Penalties and Interest on Other Taxes",2011,-771000,221.237,-1078840
"966","Federal Grants and Contracts--Categorical","General Government","General Government",2011,461414000,221.237,645644234
"967","Federal Grants and Contracts--Categorical","Public Safety and Judicial","Public Safety and Judicial",2011,299543000,221.237,419142485
"968","Federal Grants and Contracts--Categorical","Education","Education",2011,2761498000,221.237,3864090081
"969","Federal Grants and Contracts--Categorical","Social Services","Social Services",2011,3290895000,221.237,4604861104
"970","Federal Grants and Contracts--Categorical","Environmental Protection","Environmental Protection",2011,7833000,221.237,10960507
"971","Federal Grants and Contracts--Categorical","Transportation Services","Transportation Services",2011,102798000,221.237,143842484
"972","Federal Grants and Contracts--Categorical","Parks, Recreation, and Cultural Activities","Parks, Recreation, and Cultural Activities",2011,1442000,221.237,2017752
"973","Federal Grants and Contracts--Categorical","Housing","Housing",2011,483787000,221.237,676950173
"974","Federal Grants and Contracts--Categorical","Health","Health",2011,304615000,221.237,426239599
"975","Federal Grants and Contracts--Categorical","Libraries","Libraries",2011,0,221.237,0
"976","Federal Grants and Contracts--Categorical","City University","City University",2011,32836000,221.237,45946534
"977","State Grants and Contracts--Categorical","General Government","General Government",2011,518005000,221.237,724830502
"978","State Grants and Contracts--Categorical","Public Safety and Judicial","Public Safety and Judicial",2011,130013000,221.237,181923704
"979","State Grants and Contracts--Categorical","Education","Education",2011,8110198000,221.237,11348382527
"980","State Grants and Contracts--Categorical","Social Services","Social Services",2011,1780578000,221.237,2491515036
"981","State Grants and Contracts--Categorical","Environmental Protection","Environmental Protection",2011,10215000,221.237,14293576
"982","State Grants and Contracts--Categorical","Transportation Services","Transportation Services",2011,152532000,221.237,213433936
"983","State Grants and Contracts--Categorical","Parks, Recreation and Cultural Activities","Parks, Recreation and Cultural Activities",2011,1064000,221.237,1488827
"984","State Grants and Contracts--Categorical","Housing","Housing",2011,1718000,221.237,2403951
"985","State Grants and Contracts--Categorical","Health","Health",2011,397240000,221.237,555847277
"986","State Grants and Contracts--Categorical","City University","City University",2011,153802000,221.237,215211013
"987","State Grants and Contracts--Categorical","General Debt Service Fund","General Debt Service Fund",2011,0,221.237,0
"988","Non-Governmental Grants","General Government","General Government",2011,505560000,221.237,707416548
"989","Non-Governmental Grants","Public Safety and Judicial","Public Safety and Judicial",2011,301750000,221.237,422230681
"990","Non-Governmental Grants","Education","Education",2011,106145000,221.237,148525851
"991","Non-Governmental Grants","Social Services","Social Services",2011,199000,221.237,278455
"992","Non-Governmental Grants","Environmental Protection","Environmental Protection",2011,20952000,221.237,29317572
"993","Non-Governmental Grants","Transportation Services","Transportation Services",2011,1853000,221.237,2592853
"994","Non-Governmental Grants","Parks, Recreation and Cultural Activities","Parks, Recreation and Cultural Activities",2011,14354000,221.237,20085167
"995","Non-Governmental Grants","Housing","Housing",2011,9293000,221.237,13003446
"996","Non-Governmental Grants","Health","Health",2011,284969000,221.237,398749478
"997","Non-Governmental Grants","Libraries","Libraries",2011,0,221.237,0
"998","Non-Governmental Grants","City University","City University",2011,9820000,221.237,13740863
"999","Provision for Disallowances Federal, State and Other Aid","Provision for Disallowances Federal, State and Other Aid","Provision for Disallowances Federal, State and Other Aid",2011,-111659000,221.237,-156241444
"1000","Unrestricted Federal and State Aid","Intergovernmental Aid","Intergovernmental Aid",2011,38997000,221.237,54567456
"1001","Charges for Services","General Government Charges","General Government Charges",2011,776041000,221.237,1085893356
"1002","Charges for Services","Water and Sewer","Water and Sewer",2011,1294533000,221.237,1811405304
"1003","Charges for Services","Housing","Housing",2011,20705000,221.237,28971951
"1004","Charges for Services","Rental Income","Rental Income",2011,253403000,221.237,354580021
"1005","Investment Income","Investment Income","Investment Income",2011,20786000,221.237,29085292
"1006","Licenses, Permits, Privileges and Franchises","Licenses","Licenses",2011,57027000,221.237,79796352
"1007","Licenses, Permits, Privileges and Franchises","Permits","Permits",2011,160422000,221.237,224474202
"1008","Licenses, Permits, Privileges and Franchises","Privileges and Franchises","Privileges and Franchises",2011,307221000,221.237,429886105
"1009","Fines and Forfeitures","Fines","Fines",2011,816664000,221.237,1142736030
"1010","Fines and Forfeitures","Forfeitures","Forfeitures",2011,3431000,221.237,4800906
"1011","Miscellaneous","Miscellaneous","Miscellaneous",2011,562542000,221.237,787149932
"1012","Pollution Remediation-Bond Sales","Pollution Remediation-Bond Sales","Pollution Remediation-Bond Sales",2011,267801000,221.237,374726756
"1013","Transfer from General Debt Service Fund","Transfer from General Debt Service Fund","Transfer from General Debt Service Fund",2011,67503000,221.237,94455137
"1014","Transfer from Nonmajor Debt Service Fund","Transfer from Nonmajor Debt Service Fund","Transfer from Nonmajor Debt Service Fund",2011,177755000,221.237,248727804
